Date,Open,High,Low,Close,Adj Close,Volume
1993-11-18,5.287397,5.287397,5.168801,5.188567,2.248709,10144961
1993-11-19,5.149035,5.218216,5.149035,5.158918,2.235860,8766329
1993-11-22,5.119386,5.198450,5.119386,5.198450,2.252993,8515898
1993-11-23,5.208333,5.326929,5.188567,5.257748,2.278692,11056882
1993-11-24,5.247865,5.257748,5.188567,5.188567,2.248709,6178548
1993-11-26,5.208333,5.237982,5.158918,5.168801,2.240143,2035063
1993-11-29,5.168801,5.247865,5.119386,5.208333,2.257276,8905457
1993-11-30,5.218216,5.317046,5.218216,5.257748,2.278692,7143590
1993-12-01,5.317046,5.326929,5.237982,5.237982,2.270125,7474968
1993-12-02,5.247865,5.297280,5.228099,5.257748,2.278692,4892246
1993-12-03,5.267631,5.277514,5.218216,5.247865,2.274409,3871553
1993-12-06,5.257748,5.346695,5.237982,5.346695,2.317241,4944103
1993-12-07,5.336812,5.366461,5.277514,5.277514,2.287257,5976180
1993-12-08,5.287397,5.307163,5.257748,5.287397,2.291542,4291466
1993-12-09,5.277514,5.277514,5.158918,5.188567,2.248709,10514282
1993-12-10,5.178684,5.188567,5.139152,5.168801,2.240143,6122897
1993-12-13,5.139152,5.218216,5.099620,5.178684,2.244425,8041598
1993-12-14,5.198450,5.198450,5.129269,5.129269,2.223010,6162106
1993-12-15,5.109503,5.198450,5.099620,5.139152,2.227292,8601905
1993-12-16,5.158918,5.158918,5.079855,5.119386,2.218726,7983418
1993-12-17,5.109503,5.158918,5.109503,5.139152,2.227292,7744370
1993-12-20,5.139152,5.208333,5.139152,5.198450,2.252993,7015846
1993-12-21,5.198450,5.326929,5.178684,5.267631,2.282976,8985139
1993-12-22,5.287397,5.346695,5.267631,5.267631,2.282976,6619963
1993-12-23,5.356578,5.415876,5.307163,5.307163,2.300107,8483014
1993-12-27,5.317046,5.455408,5.317046,5.445525,2.360073,4985842
1993-12-28,5.425759,5.455408,5.415876,5.415876,2.347224,5472790
1993-12-29,5.435642,5.524589,5.435642,5.514706,2.390058,8047922
1993-12-30,5.514706,5.564121,5.465291,5.475174,2.372924,5883850
1993-12-31,5.485057,5.524589,5.435642,5.455408,2.364358,5192004
1994-01-03,5.455408,5.494940,5.376344,5.376344,2.330091,8245231
1994-01-04,5.396110,5.396110,5.307163,5.396110,2.338659,7376314
1994-01-05,5.425759,5.494940,5.415876,5.435642,2.355791,12497489
1994-01-06,5.455408,5.485057,5.386227,5.396110,2.338659,9472087
1994-01-07,5.386227,5.415876,5.336812,5.396110,2.338659,9025613
1994-01-10,5.415876,5.514706,5.366461,5.494940,2.381490,7345958
1994-01-11,5.504823,5.524589,5.415876,5.455408,2.364358,7867056
1994-01-12,5.455408,5.475174,5.376344,5.425759,2.351507,4610196
1994-01-13,5.415876,5.435642,5.376344,5.396110,2.338659,3621122
1994-01-14,5.396110,5.425759,5.346695,5.346695,2.317241,6967783
1994-01-17,5.356578,5.386227,5.336812,5.336812,2.312959,5414609
1994-01-18,5.366461,5.435642,5.356578,5.366461,2.325808,6081158
1994-01-19,5.060089,5.069972,4.892078,4.971142,2.154477,73109234
1994-01-20,4.961259,5.030440,4.921727,4.951376,2.145912,37532940
1994-01-21,4.941493,5.010674,4.931610,5.000791,2.167328,21830448
1994-01-24,4.990908,5.000791,4.862429,4.862429,2.107362,19241402
1994-01-25,4.822897,4.951376,4.803131,4.901961,2.124495,14279592
1994-01-26,4.842663,4.971142,4.832780,4.961259,2.150195,12220498
1994-01-27,4.951376,4.990908,4.941493,4.971142,2.154477,9351931
1994-01-28,5.000791,5.060089,4.941493,5.050206,2.188744,12401364
1994-01-31,5.060089,5.119386,5.060089,5.109503,2.214443,12019394
1994-02-01,5.119386,5.129269,5.030440,5.050206,2.188744,13014792
1994-02-02,5.050206,5.089738,5.050206,5.069972,2.197310,7399080
1994-02-03,5.020557,5.060089,4.941493,5.060089,2.193027,11935918
1994-02-04,5.040323,5.060089,4.901961,4.901961,2.124495,6738854
1994-02-07,4.862429,4.921727,4.822897,4.872312,2.127775,13690195
1994-02-08,4.862429,4.882195,4.565939,4.694418,2.050087,53337881
1994-02-09,4.694418,4.733950,4.684535,4.714184,2.058720,23411448
1994-02-10,4.733950,4.783365,4.694418,4.704301,2.054403,31052105
1994-02-11,4.694418,4.714184,4.645003,4.694418,2.050087,10179110
1994-02-14,4.664769,4.684535,4.595588,4.605471,2.011244,17753998
1994-02-15,4.615354,4.645003,4.575822,4.575822,1.998295,12400099
1994-02-16,4.585705,4.605471,4.526407,4.536290,1.981032,25608406
1994-02-17,4.546173,4.546173,4.447343,4.506641,1.968084,17339143
1994-02-18,4.506641,4.546173,4.476992,4.536290,1.981032,12451956
1994-02-22,4.565939,4.595588,4.526407,4.565939,1.993980,10743211
1994-02-23,4.595588,4.625237,4.565939,4.565939,1.993980,12069986
1994-02-24,4.546173,4.546173,4.467109,4.476992,1.955137,12572112
1994-02-25,4.506641,4.595588,4.476992,4.536290,1.981032,9558094
1994-02-28,4.565939,4.605471,4.556056,4.585705,2.002611,8852335
1994-03-01,4.585705,4.605471,4.496758,4.516524,1.972400,16752276
1994-03-02,4.486875,4.536290,4.457226,4.506641,1.968084,9048379
1994-03-03,4.486875,4.516524,4.407812,4.417694,1.929240,10939255
1994-03-04,4.437460,4.457226,4.358397,4.427577,1.933556,13625690
1994-03-07,4.496758,4.516524,4.457226,4.496758,1.963768,9432878
1994-03-08,4.496758,4.565939,4.467109,4.526407,1.976716,11531182
1994-03-09,4.506641,4.585705,4.447343,4.546173,1.985348,13238662
1994-03-10,4.536290,4.575822,4.486875,4.486875,1.959452,9154622
1994-03-11,4.496758,4.575822,4.486875,4.565939,1.993980,6822331
1994-03-14,4.575822,4.575822,4.476992,4.486875,1.959452,9515090
1994-03-15,4.516524,4.516524,4.397929,4.447343,1.942189,8132664
1994-03-16,4.447343,4.476992,4.368280,4.467109,1.950820,10386538
1994-03-17,4.467109,4.565939,4.467109,4.556056,1.989664,9545446
1994-03-18,4.546173,4.575822,4.506641,4.506641,1.968084,16396867
1994-03-21,4.526407,4.625237,4.526407,4.585705,2.002611,11354110
1994-03-22,4.486875,4.546173,4.476992,4.506641,1.968084,11987774
1994-03-23,4.506641,4.516524,4.378163,4.388046,1.916292,18506554
1994-03-24,4.447343,4.447343,4.368280,4.407812,1.924924,17698346
1994-03-25,4.417694,4.457226,4.407812,4.427577,1.933556,9364579
1994-03-28,4.427577,4.457226,4.348514,4.368280,1.907661,9236834
1994-03-29,4.368280,4.388046,4.348514,4.368280,1.907661,8190845
1994-03-30,4.368280,4.397929,4.249684,4.269450,1.864500,15740436
1994-03-31,4.269450,4.308982,4.200269,4.269450,1.864500,16212206
1994-04-04,4.210152,4.308982,4.210152,4.239801,1.851553,12448162
1994-04-05,4.299099,4.348514,4.269450,4.308982,1.881765,11212452
1994-04-06,4.289216,4.338631,4.289216,4.299099,1.877449,9054703
1994-04-07,4.299099,4.397929,4.279333,4.378163,1.911977,6600991
1994-04-08,4.348514,4.397929,4.289216,4.308982,1.881765,10572463
1994-04-11,4.308982,4.348514,4.299099,4.308982,1.881765,7028494
1994-04-12,4.318865,4.318865,4.239801,4.249684,1.855868,6483365
1994-04-13,4.259567,4.308982,4.229918,4.259567,1.860186,10717915
1994-04-14,4.259567,4.348514,4.259567,4.328748,1.890397,7324457
1994-04-15,4.338631,4.348514,4.269450,4.269450,1.864500,8574079
1994-04-18,4.269450,4.318865,4.229918,4.249684,1.855868,7204301
1994-04-19,4.239801,4.417694,4.239801,4.407812,1.924924,11856235
1994-04-20,4.486875,4.575822,4.447343,4.565939,1.993980,18530585
1994-04-21,4.625237,4.714184,4.575822,4.704301,2.054403,15961776
1994-04-22,4.733950,4.733950,4.625237,4.654886,2.032823,7569828
1994-04-25,4.654886,4.674652,4.615354,4.645003,2.028507,8480484
1994-04-26,4.625237,4.625237,4.556056,4.585705,2.002611,6599726
1994-04-28,4.585705,4.625237,4.526407,4.595588,2.006929,10887398
1994-04-29,4.585705,4.684535,4.565939,4.664769,2.037140,10410569
1994-05-02,4.664769,4.842663,4.664769,4.832780,2.110511,17105155
1994-05-03,4.852546,4.941493,4.793248,4.822897,2.106194,17442857
1994-05-04,4.852546,4.852546,4.704301,4.733950,2.067353,8208552
1994-05-05,4.743833,4.793248,4.743833,4.763599,2.080299,6451745
1994-05-06,4.763599,4.763599,4.704301,4.704301,2.054403,6975372
1994-05-09,4.684535,4.753716,4.684535,4.704301,2.070760,6632611
1994-05-10,4.763599,4.803131,4.753716,4.763599,2.096862,7256158
1994-05-11,4.763599,4.813014,4.763599,4.803131,2.114264,6248112
1994-05-12,4.832780,4.872312,4.822897,4.852546,2.136016,6960194
1994-05-13,4.852546,4.862429,4.793248,4.813014,2.118614,6535222
1994-05-16,4.832780,4.901961,4.832780,4.892078,2.153417,9398729
1994-05-17,4.882195,5.030440,4.882195,5.010674,2.205621,15148510
1994-05-18,4.971142,5.000791,4.941493,4.971142,2.188220,11550154
1994-05-19,4.971142,5.020557,4.941493,5.020557,2.209971,10709062
1994-05-20,4.981025,5.020557,4.961259,5.000791,2.201271,11321225
1994-05-23,4.981025,5.000791,4.971142,5.000791,2.201271,6160841
1994-05-24,5.000791,5.069972,4.990908,5.030440,2.214322,14487019
1994-05-25,5.030440,5.060089,5.000791,5.050206,2.223024,10262587
1994-05-26,5.069972,5.099620,5.020557,5.099620,2.244775,8039069
1994-05-27,5.069972,5.079855,5.000791,5.050206,2.223024,6488424
1994-05-31,4.990908,5.060089,4.990908,5.040323,2.218673,4992166
1994-06-01,5.010674,5.030440,4.971142,5.000791,2.201271,6907073
1994-06-02,5.000791,5.040323,4.971142,5.020557,2.209971,5667569
1994-06-03,5.000791,5.069972,5.000791,5.069972,2.231723,4998490
1994-06-06,5.089738,5.119386,4.981025,4.981025,2.192570,6619963
1994-06-07,4.971142,4.981025,4.931610,4.971142,2.188220,5847170
1994-06-08,4.990908,5.010674,4.911844,4.921727,2.166468,5114851
1994-06-09,4.951376,5.030440,4.941493,5.010674,2.205621,8862454
1994-06-10,5.030440,5.030440,4.961259,4.981025,2.192570,6700910
1994-06-13,4.981025,5.040323,4.981025,5.010674,2.205621,3876612
1994-06-14,5.040323,5.069972,5.030440,5.069972,2.231723,6298704
1994-06-15,5.089738,5.089738,5.040323,5.069972,2.231723,5199593
1994-06-16,5.060089,5.069972,5.040323,5.050206,2.223024,3670450
1994-06-17,5.069972,5.079855,5.020557,5.060089,2.227373,11736079
1994-06-20,5.020557,5.050206,5.010674,5.050206,2.223024,5491762
1994-06-21,5.050206,5.119386,5.040323,5.050206,2.223024,10642027
1994-06-22,5.060089,5.079855,4.941493,4.971142,2.188220,6131750
1994-06-23,4.971142,5.020557,4.961259,4.990908,2.196921,5558796
1994-06-24,4.971142,4.990908,4.892078,4.901961,2.157767,7151179
1994-06-27,4.882195,4.941493,4.872312,4.911844,2.162117,4414152
1994-06-28,4.921727,4.941493,4.832780,4.882195,2.149067,4821418
1994-06-29,4.911844,4.990908,4.901961,4.981025,2.192570,6730001
1994-06-30,5.000791,5.010674,4.981025,4.990908,2.196921,6542810
1994-07-01,5.010674,5.020557,4.961259,4.961259,2.183870,4452096
1994-07-05,4.961259,5.010674,4.941493,4.951376,2.179520,5305836
1994-07-06,4.941493,4.951376,4.892078,4.892078,2.153417,6990550
1994-07-07,4.901961,4.961259,4.901961,4.921727,2.166468,3915821
1994-07-08,4.901961,4.971142,4.882195,4.971142,2.188220,5866142
1994-07-11,4.990908,5.000791,4.951376,5.000791,2.201271,5222359
1994-07-12,4.981025,4.990908,4.901961,4.901961,2.157767,3966413
1994-07-13,4.911844,4.941493,4.901961,4.901961,2.157767,4048625
1994-07-14,4.911844,4.971142,4.911844,4.961259,2.183870,4004357
1994-07-15,4.951376,4.981025,4.941493,4.961259,2.183870,2737027
1994-07-18,4.961259,4.971142,4.921727,4.931610,2.170818,3207533
1994-07-19,4.931610,4.941493,4.901961,4.911844,2.162117,2968486
1994-07-20,4.872312,4.882195,4.674652,4.753716,2.092514,17686963
1994-07-21,4.763599,4.783365,4.714184,4.783365,2.105564,9307663
1994-07-22,4.783365,4.803131,4.733950,4.743833,2.088163,5523382
1994-07-25,4.753716,4.882195,4.743833,4.872312,2.144716,7959386
1994-07-26,4.872312,4.892078,4.862429,4.872312,2.144716,10120930
1994-07-27,4.872312,4.872312,4.842663,4.862429,2.140366,3955030
1994-07-28,4.862429,4.882195,4.832780,4.862429,2.140366,5023786
1994-07-29,4.872312,4.931610,4.872312,4.901961,2.157767,5622036
1994-08-01,4.882195,4.911844,4.852546,4.862429,2.156716,5111057
1994-08-02,4.892078,5.020557,4.862429,5.020557,2.226853,38288026
1994-08-03,5.020557,5.050206,4.981025,5.000791,2.218086,15073886
1994-08-04,4.990908,5.020557,4.981025,5.000791,2.218086,4094158
1994-08-05,4.971142,4.971142,4.941493,4.951376,2.196168,4287672
1994-08-08,4.961259,4.990908,4.921727,4.951376,2.196168,6272143
1994-08-09,4.951376,5.030440,4.921727,5.030440,2.231237,10800127
1994-08-10,5.040323,5.168801,5.010674,5.149035,2.283839,18106877
1994-08-11,5.129269,5.168801,5.099620,5.158918,2.288222,12809894
1994-08-12,5.149035,5.188567,5.139152,5.139152,2.279455,7248569
1994-08-15,5.149035,5.208333,5.139152,5.168801,2.292606,10814040
1994-08-16,5.198450,5.287397,5.168801,5.277514,2.340824,13005938
1994-08-17,5.317046,5.376344,5.307163,5.317046,2.358360,24706603
1994-08-18,5.297280,5.445525,5.267631,5.445525,2.415345,23899661
1994-08-19,5.445525,5.485057,5.396110,5.435642,2.410963,15527950
1994-08-22,5.396110,5.445525,5.386227,5.425759,2.406579,11146682
1994-08-23,5.425759,5.475174,5.425759,5.465291,2.424113,8313530
1994-08-24,5.445525,5.445525,5.386227,5.405993,2.397812,9123002
1994-08-25,5.405993,5.435642,5.396110,5.415876,2.402195,5682746
1994-08-26,5.435642,5.504823,5.435642,5.485057,2.432880,8882690
1994-08-29,5.475174,5.504823,5.445525,5.455408,2.419729,8426098
1994-08-30,5.435642,5.455408,5.405993,5.415876,2.402195,4129572
1994-08-31,5.396110,5.425759,5.376344,5.396110,2.393429,6549134
1994-09-01,5.376344,5.376344,5.297280,5.336812,2.367128,8085866
1994-09-02,5.346695,5.346695,5.287397,5.297280,2.349591,3460493
1994-09-06,5.277514,5.307163,5.267631,5.307163,2.353976,3210062
1994-09-07,5.317046,5.346695,5.277514,5.346695,2.371510,7717810
1994-09-08,5.336812,5.346695,5.287397,5.326929,2.362744,4667112
1994-09-09,5.297280,5.307163,5.237982,5.297280,2.349591,4449566
1994-09-12,5.277514,5.307163,5.257748,5.277514,2.340824,7189123
1994-09-13,5.267631,5.287397,5.247865,5.277514,2.340824,4052419
1994-09-14,5.287397,5.287397,5.257748,5.267631,2.336442,5585357
1994-09-15,5.267631,5.287397,5.198450,5.237982,2.323290,10008362
1994-09-16,5.158918,5.188567,5.129269,5.139152,2.279455,25035451
1994-09-19,5.178684,5.218216,5.168801,5.208333,2.310140,9703546
1994-09-20,5.188567,5.198450,5.109503,5.109503,2.266305,5566385
1994-09-21,5.129269,5.139152,5.050206,5.139152,2.279455,14574290
1994-09-22,5.178684,5.198450,5.149035,5.188567,2.301372,12147139
1994-09-23,5.158918,5.297280,5.149035,5.287397,2.345209,11813232
1994-09-26,5.317046,5.405993,5.297280,5.376344,2.384662,11967538
1994-09-27,5.396110,5.504823,5.386227,5.485057,2.432880,18796193
1994-09-28,5.494940,5.574004,5.485057,5.554238,2.463565,17837474
1994-09-29,5.554238,5.554238,5.425759,5.435642,2.410963,11027791
1994-09-30,5.465291,5.544355,5.445525,5.465291,2.424113,7813934
1994-10-03,5.494940,5.534472,5.475174,5.534472,2.454798,6600991
1994-10-04,5.524589,5.593770,5.514706,5.544355,2.459182,15347083
1994-10-05,5.524589,5.534472,5.435642,5.465291,2.424113,12831396
1994-10-06,5.455408,5.504823,5.376344,5.376344,2.384662,8034010
1994-10-07,5.396110,5.465291,5.386227,5.455408,2.419729,18372485
1994-10-10,5.485057,5.623419,5.485057,5.623419,2.494251,16017427
1994-10-11,5.623419,5.771664,5.623419,5.751898,2.551237,20165971
1994-10-12,5.751898,5.751898,5.662951,5.672834,2.516169,9355726
1994-10-13,5.692600,5.742015,5.682717,5.692600,2.524936,11861294
1994-10-14,5.702483,5.702483,5.633302,5.672834,2.516169,9343078
1994-10-17,5.672834,5.712366,5.643185,5.682717,2.520551,10476338
1994-10-18,5.662951,5.702483,5.633302,5.692600,2.524936,7507853
1994-10-19,5.672834,5.712366,5.633302,5.702483,2.529319,15589925
1994-10-20,5.742015,5.742015,5.662951,5.692600,2.524936,11743668
1994-10-21,5.692600,5.811195,5.672834,5.791429,2.568772,13590276
1994-10-24,5.821078,5.919908,5.791429,5.840844,2.590688,26348314
1994-10-25,5.801312,5.880376,5.751898,5.761781,2.555621,12993290
1994-10-26,5.781546,5.801312,5.761781,5.791429,2.568772,7272600
1994-10-27,5.811195,5.811195,5.672834,5.732132,2.542470,15420442
1994-10-28,5.692600,5.801312,5.682717,5.801312,2.573153,9401258
1994-10-31,5.781546,5.900142,5.781546,5.860610,2.599455,13504270
1994-11-01,5.830961,5.850727,5.781546,5.811195,2.577537,10662264
1994-11-02,5.781546,5.900142,5.771664,5.850727,2.595072,12518990
1994-11-03,5.850727,5.860610,5.781546,5.840844,2.590688,9690898
1994-11-04,5.821078,5.830961,5.761781,5.761781,2.571984,6559253
1994-11-07,5.811195,5.870493,5.742015,5.870493,2.620511,10424482
1994-11-08,5.870493,5.919908,5.830961,5.880376,2.624922,12119314
1994-11-09,5.959440,6.018738,5.939674,6.018738,2.686685,19025122
1994-11-10,6.058270,6.097802,6.008855,6.048387,2.699922,13744582
1994-11-11,6.038504,6.087919,5.998972,6.028621,2.691098,4629168
1994-11-14,6.028621,6.166983,6.018738,6.087919,2.717569,13693990
1994-11-15,6.127451,6.147217,5.959440,6.008855,2.682274,16326038
1994-11-16,6.018738,6.087919,6.008855,6.068153,2.708743,6632611
1994-11-17,6.048387,6.058270,5.989089,5.998972,2.677863,8228789
1994-11-18,5.949557,6.048387,5.949557,6.038504,2.695510,7004462
1994-11-21,6.028621,6.058270,5.989089,6.008855,2.682274,7614096
1994-11-22,5.949557,5.979206,5.890259,5.919908,2.642569,10377684
1994-11-23,5.870493,5.870493,5.712366,5.732132,2.558749,22919441
1994-11-25,5.771664,5.821078,5.771664,5.811195,2.594041,7568563
1994-11-28,5.840844,5.969323,5.830961,5.939674,2.651393,15293962
1994-11-29,5.959440,5.998972,5.939674,5.989089,2.673451,10408039
1994-11-30,6.028621,6.176866,6.018738,6.117568,2.730802,15711346
1994-12-01,6.078036,6.097802,6.008855,6.008855,2.682274,8942136
1994-12-02,6.008855,6.018738,5.900142,5.919908,2.642569,9482206
1994-12-05,5.989089,5.989089,5.860610,5.860610,2.616100,6889366
1994-12-06,5.890259,5.949557,5.870493,5.949557,2.655804,8964902
1994-12-07,5.900142,5.949557,5.890259,5.890259,2.629334,4625374
1994-12-08,5.890259,5.959440,5.830961,5.870493,2.620511,12627763
1994-12-09,5.860610,5.949557,5.811195,5.949557,2.655804,10704002
1994-12-12,5.910025,5.979206,5.890259,5.939674,2.651393,8689176
1994-12-13,5.939674,5.959440,5.910025,5.910025,2.638157,5644802
1994-12-14,5.910025,6.058270,5.910025,6.058270,2.704332,13944420
1994-12-15,6.018738,6.078036,6.018738,6.068153,2.708743,14309947
1994-12-16,6.068153,6.097802,6.068153,6.068153,2.708743,13825529
1994-12-19,6.048387,6.226281,6.038504,6.216398,2.774919,10859573
1994-12-20,6.206515,6.275696,6.206515,6.216398,2.774919,16781366
1994-12-21,6.166983,6.226281,6.127451,6.206515,2.770506,13648457
1994-12-22,6.216398,6.226281,6.107685,6.137334,2.739626,6742649
1994-12-23,6.166983,6.166983,6.087919,6.097802,2.721978,5716896
1994-12-27,6.127451,6.127451,6.087919,6.107685,2.726390,3493378
1994-12-28,6.117568,6.147217,6.087919,6.127451,2.735215,4933985
1994-12-29,6.147217,6.147217,6.087919,6.087919,2.717569,4153603
1994-12-30,6.107685,6.117568,6.068153,6.107685,2.726390,3837403
1995-01-03,6.078036,6.107685,6.008855,6.008855,2.682274,7803816
1995-01-04,6.028621,6.038504,5.959440,5.998972,2.677863,9283632
1995-01-05,6.008855,6.048387,5.998972,6.028621,2.691098,8125075
1995-01-06,6.008855,6.038504,5.998972,6.028621,2.691098,6595932
1995-01-09,6.008855,6.048387,5.900142,5.900142,2.633746,16570145
1995-01-10,5.919908,5.989089,5.910025,5.949557,2.655804,8954784
1995-01-11,5.979206,5.979206,5.890259,5.929791,2.646980,8176932
1995-01-12,5.939674,5.939674,5.910025,5.910025,2.638157,6435302
1995-01-13,5.949557,6.048387,5.910025,6.048387,2.699922,8367917
1995-01-16,6.038504,6.107685,6.028621,6.078036,2.713157,8868778
1995-01-17,6.068153,6.127451,6.038504,6.127451,2.735215,6903278
1995-01-18,6.226281,6.305345,6.176866,6.285579,2.805802,22214947
1995-01-19,6.255930,6.315228,6.236164,6.255930,2.792565,13427117
1995-01-20,6.226281,6.285579,6.216398,6.255930,2.792565,6699646
1995-01-23,6.166983,6.305345,6.166983,6.305345,2.814624,13888769
1995-01-24,6.305345,6.315228,6.285579,6.285579,2.805802,10553491
1995-01-25,6.265813,6.295462,6.246047,6.275696,2.801389,6919721
1995-01-26,6.246047,6.364643,6.236164,6.364643,2.841095,9135650
1995-01-27,6.364643,6.414058,6.305345,6.384409,2.849917,8770123
1995-01-30,6.344877,6.364643,6.315228,6.325111,2.823446,12601202
1995-01-31,6.344877,6.463472,6.315228,6.463472,2.885209,19637285
1995-02-01,6.463472,6.473355,6.394292,6.414058,2.863152,11201069
1995-02-02,6.404175,6.414058,6.374526,6.384409,2.849917,6291115
1995-02-03,6.443707,6.552419,6.423941,6.483238,2.894033,11375611
1995-02-06,6.414058,6.463472,6.394292,6.423941,2.885864,10530725
1995-02-07,6.414058,6.532653,6.414058,6.453590,2.899184,11861294
1995-02-08,6.463472,6.591951,6.463472,6.591951,2.961340,15898536
1995-02-09,6.542536,6.552419,6.463472,6.473355,2.908060,11663986
1995-02-10,6.473355,6.483238,6.404175,6.433824,2.890304,7321927
1995-02-13,6.453590,6.463472,6.374526,6.374526,2.863666,6268349
1995-02-14,6.414058,6.433824,6.334994,6.364643,2.859226,5714366
1995-02-15,6.364643,6.374526,6.295462,6.325111,2.841466,7576152
1995-02-16,6.315228,6.354760,6.275696,6.354760,2.854786,8536135
1995-02-17,6.384409,6.473355,6.374526,6.433824,2.890304,12114254
1995-02-21,6.463472,6.463472,6.315228,6.364643,2.859226,10179110
1995-02-22,6.394292,6.473355,6.384409,6.453590,2.899184,10258793
1995-02-23,6.493121,6.542536,6.463472,6.493121,2.916943,13524506
1995-02-24,6.493121,6.512887,6.473355,6.503004,2.921382,8976286
1995-02-27,6.512887,6.542536,6.433824,6.503004,2.921382,11429998
1995-02-28,6.503004,6.562302,6.453590,6.562302,2.948021,6358150
1995-03-01,6.552419,6.582068,6.542536,6.562302,2.948021,7896146
1995-03-02,6.572185,6.582068,6.532653,6.572185,2.952460,6341707
1995-03-03,6.591951,6.621600,6.542536,6.621600,2.974659,13289254
1995-03-06,6.621600,6.759962,6.582068,6.750079,3.032377,11207393
1995-03-07,6.730313,6.740196,6.661132,6.690781,3.005738,9848998
1995-03-08,6.690781,6.720430,6.591951,6.591951,2.961340,15902330
1995-03-09,6.591951,6.631483,6.483238,6.552419,2.943580,14715948
1995-03-10,6.552419,6.582068,6.334994,6.473355,2.908060,35721746
1995-03-13,6.542536,6.591951,6.532653,6.542536,2.939141,16437341
1995-03-14,6.572185,6.690781,6.552419,6.680898,3.001297,18698803
1995-03-15,6.661132,6.680898,6.582068,6.601834,2.965779,10217054
1995-03-16,6.591951,6.720430,6.591951,6.700664,3.010178,12960406
1995-03-17,6.720430,6.858792,6.710547,6.789611,3.050135,24119736
1995-03-20,6.799494,6.839026,6.740196,6.839026,3.072334,8204758
1995-03-21,6.839026,6.957622,6.809377,6.839026,3.072334,11946036
1995-03-22,6.908207,6.967505,6.868675,6.918090,3.107853,16499316
1995-03-23,6.898324,6.987271,6.868675,6.967505,3.130050,11584303
1995-03-24,6.927973,6.987271,6.898324,6.987271,3.138931,11003760
1995-03-27,6.997154,7.076218,6.997154,7.076218,3.178890,7730458
1995-03-28,7.066335,7.066335,7.016920,7.056452,3.170011,8346415
1995-03-29,7.046569,7.115750,6.977388,6.987271,3.138931,12013070
1995-03-30,6.967505,7.007037,6.779728,6.789611,3.050135,12451956
1995-03-31,6.740196,6.848909,6.710547,6.779728,3.045696,11099885
1995-04-03,6.779728,6.888441,6.769845,6.878558,3.090093,8734709
1995-04-04,6.878558,6.937856,6.848909,6.898324,3.098974,8952254
1995-04-05,6.888441,6.918090,6.848909,6.898324,3.098974,8603170
1995-04-06,6.908207,6.927973,6.878558,6.878558,3.090093,3607210
1995-04-07,6.898324,6.937856,6.858792,6.878558,3.090093,7062643
1995-04-10,6.848909,6.937856,6.848909,6.898324,3.098974,6213962
1995-04-11,6.947739,6.977388,6.918090,6.967505,3.130050,8348945
1995-04-12,6.967505,7.016920,6.927973,6.987271,3.138931,5487967
1995-04-13,6.987271,7.105867,6.977388,7.105867,3.192209,6860275
1995-04-17,7.115750,7.175047,7.036686,7.056452,3.170011,13817940
1995-04-18,7.056452,7.066335,6.967505,6.987271,3.138931,10900046
1995-04-19,6.987271,6.987271,6.779728,6.848909,3.076774,31059694
1995-04-20,6.829143,6.848909,6.769845,6.799494,3.054576,14664091
1995-04-21,6.799494,6.839026,6.750079,6.789611,3.050135,15187718
1995-04-24,6.799494,6.878558,6.799494,6.858792,3.081215,11093561
1995-04-25,6.829143,6.829143,6.730313,6.759962,3.036817,12479782
1995-04-26,6.769845,6.868675,6.759962,6.858792,3.081215,7834171
1995-04-27,6.848909,6.927973,6.769845,6.779728,3.045696,18535644
1995-04-28,6.799494,6.848909,6.769845,6.848909,3.076774,10453572
1995-05-01,6.839026,6.868675,6.671015,6.680898,3.001297,10787479
1995-05-02,6.680898,6.769845,6.680898,6.769845,3.041255,8832098
1995-05-03,6.789611,6.947739,6.789611,6.918090,3.107853,11175773
1995-05-04,6.977388,7.066335,6.878558,6.898324,3.098974,13105858
1995-05-05,6.947739,6.987271,6.848909,6.908207,3.103413,10946844
1995-05-08,6.868675,6.868675,6.789611,6.848909,3.095195,6418860
1995-05-09,6.858792,6.878558,6.779728,6.779728,3.063931,6885571
1995-05-10,6.789611,6.819260,6.680898,6.730313,3.041598,11942242
1995-05-11,6.720430,6.789611,6.710547,6.740196,3.046066,13796438
1995-05-12,6.680898,6.710547,6.463472,6.483238,2.929940,31326566
1995-05-15,6.522770,6.532653,6.364643,6.423941,2.903141,31072342
1995-05-16,6.443707,6.631483,6.443707,6.591951,2.979069,19595546
1995-05-17,6.611717,6.621600,6.532653,6.582068,2.974605,7048730
1995-05-18,6.483238,6.522770,6.433824,6.473355,2.925471,11098620
1995-05-19,6.443707,6.671015,6.443707,6.651249,3.005868,15162422
1995-05-22,6.651249,6.700664,6.601834,6.621600,2.992468,7133472
1995-05-23,6.611717,6.720430,6.601834,6.671015,3.014800,10500370
1995-05-24,6.710547,6.789611,6.671015,6.789611,3.068396,12555670
1995-05-25,6.858792,6.977388,6.829143,6.947739,3.139858,25408567
1995-05-26,6.947739,6.977388,6.789611,6.839026,3.090729,7845554
1995-05-30,6.848909,6.878558,6.839026,6.839026,3.090729,6035626
1995-05-31,6.848909,6.977388,6.819260,6.967505,3.148790,12192672
1995-06-01,6.957622,7.066335,6.927973,7.056452,3.188990,10196818
1995-06-02,7.016920,7.095984,6.987271,7.026803,3.175590,6294910
